Column1,name,address
1720043,칼라,"제주특별자치도 제주시 화삼북로2길 19, 103호 (화북일동)"
1720385,엔제리너스제주공항1층점,"제주특별자치도 제주시 공항로 2, 제주국제공항 여객청사 1층 (용담이동)"
1720504,지에스25도련희망점,"제주특별자치도 제주시 도련길 22, 1층 (도련일동)"
1720505,읍천리382제주연동점,"제주특별자치도 제주시 연북로 82, 신성빌딩 1층 (연동)"
1720536,경성꽈배기노형점,"제주특별자치도 제주시 연북로 24, 아델리안 지하1층 103호 (노형동)"
1720566,연화차,"제주특별자치도 제주시 조천읍 선교로 46, 1층"
1721376,벌크커피제주시청점,"제주특별자치도 제주시 중앙로 228, 1층 (이도이동)"
1721386,마마파운드,"제주특별자치도 제주시 신설로9길 20, 가동 1층 101호 (이도이동, 영성빌라)"
1721407,올에프,"제주특별자치도 제주시 조천읍 함덕6길 36, 1층"
1721457,요우르,"제주특별자치도 제주시 조천읍 조함해안로 343, 1층"
1721617,더벤티제주삼화점,"제주특별자치도 제주시 건주로4길 6-8, 1층 104호 (도련일동)"
1721627,아스쿰,"제주특별자치도 제주시 연북신설길 39, 1층 (이도이동)"
1721638,세븐일레븐제주더호텔점,"제주특별자치도 제주시 삼무로 74, 1층 (연동)"
1721648,씨유제주연문로점,"제주특별자치도 제주시 연문2길 3, 1층 (연동)"
1721651,미미고찹쌀꽈배기제주시청점,"제주특별자치도 제주시 신성로13길 22, 1층 (이도이동)"
1721682,샐러두잇,"제주특별자치도 제주시 비월1길 12, 1층 (연동, 옥산빌라)"
1721686,씨유제주신산점,"제주특별자치도 제주시 신산로 50, 1층 (일도이동)"
1721830,공설,"제주특별자치도 제주시 공설로 15, 1층 (삼도일동)"
1721902,오마이파운드,"제주특별자치도 제주시 은남4길 40, 1층 (연동)"
1721917,에이바우트커피도련점,"제주특별자치도 제주시 건주로3길 11, 1층 (도련일동)"
1721922,소소두부,"제주특별자치도 제주시 남성로 160, 1층 (삼도이동)"
1721931,롤링브루잉,"제주특별자치도 제주시 동문로 21-1, 1층 (일도일동)"
1721969,미미커피,"제주특별자치도 제주시 구남동4길 38, 1층 (이도이동)"
1721986,벌크커피신제주점,"제주특별자치도 제주시 삼무로 18, 제주연동 하우스디어반 1층 101호 (연동)"
1722009,가끔,"제주특별자치도 제주시 중앙로7길 16, 2층 (일도일동)"
1722017,로드33,"제주특별자치도 제주시 문송길 33, 행복채움 1층 101호 (연동)"
1722021,경화제과,"제주특별자치도 제주시 노형7길 7, 1층 (노형동)"
1722033,뉴욕버거제주공항점,"제주특별자치도 제주시 공항로 2, 제주국제공항 1층 (용담이동)"
1722197,똥그리커피앤디저트,"제주특별자치도 제주시 지석4길 17, 다동 1층 102호 (삼양이동, 대일아파트)"
1722205,봄봄화북점,"제주특별자치도 제주시 진동로 55, 1층 (화북일동)"
1722213,씨유제주이도광양점,"제주특별자치도 제주시 동광로5길 16, 1층 (이도일동)"
1722216,씨유제주일도중앙점,"제주특별자치도 제주시 동광로17길 36, 1층 (일도이동)"
1722226,카페진정성종점,"제주특별자치도 제주시 서해안로 124, 1층 (이호일동)"
1722543,프랭크버거제주삼화점,"제주특별자치도 제주시 화삼북로2길 19, 1층 102호 (화북일동)"
1722641,우땅밤,"제주특별자치도 제주시 삼봉로 39, 1동 1층 (도련이동)"
1722662,아이닉스피씨방,"제주특별자치도 제주시 중앙로 321, 2층 (이도이동)"
1722663,세븐일레븐제주월랑점,"제주특별자치도 제주시 월랑로10길 26, 1층 101호 (노형동, 대성빌리지)"
1722665,봄봄한북로점,"제주특별자치도 제주시 한북로 132, 1층 (오등동)"
1722675,에이바우트커피삼화점,"제주특별자치도 제주시 동화로 56, 1층 (화북일동)"
1722751,과일애제주,"제주특별자치도 제주시 남광로 14, 1층 (이도이동)"
1722758,피자알볼로노형점,"제주특별자치도 제주시 노형6길 9, 1층 (노형동)"
1722867,카페헤이브라운,"제주특별자치도 제주시 아란2길 59, 1층 (아라일동)"
1722880,요거프레소신제주점,"제주특별자치도 제주시 과원북4길 61 (연동, 덕양빌딩)"
1723032,래빗,"제주특별자치도 제주시 복지로북길 14, 1층 (도남동)"
1723075,카페에이밀,"제주특별자치도 제주시 인다9길 33, 1층 (아라일동)"
1723108,더아일랜더,"제주특별자치도 제주시 중앙로7길 31, 1층 (일도일동)"
1723272,소로로마카롱,"제주특별자치도 제주시 설촌로2길 6, 1층 101호 (삼양이동, 씨큐브)"
1723292,팩토리소란,"제주특별자치도 제주시 한북로 337-5, 지하1층 (아라일동)"
1723297,설빙제주아라점,"제주특별자치도 제주시 박성내동길 3, 1층 (아라이동)"
1723377,올래국수,"제주특별자치도 제주시 귀아랑길 24, 1층 (연동)"
1724638,모앙,"제주특별자치도 제주시 인다5길 12-4, 1층 (아라일동)"
1724726,오운커피,"제주특별자치도 제주시 아란11길 23, 1층 (아라일동)"
1724751,솔트스톤,"제주특별자치도 제주시 연삼로 495, 1층 (이도이동)"
1724853,지에스25삼도동양점,"제주특별자치도 제주시 홍랑길 20, 1층 101호 (삼도일동, 동양맨션)"
1724863,아이스크림연구소제주점앤303열정버거,"제주특별자치도 제주시 정존11길 39, 1층 (노형동)"
1724869,티엔느케이크,"제주특별자치도 제주시 인다4길 41-14, 아라진 1층 (아라일동)"
1724875,카페7,"제주특별자치도 제주시 용문로 168, 1층 (용담이동)"
1724887,원더샌드위치연동점,"제주특별자치도 제주시 귀아랑길 13, 1층 (연동)"
1724891,씨유제주한라마을점,"제주특별자치도 제주시 진군남4길 9, 1층 (노형동)"
1724896,세븐일레븐제주신설동점,"제주특별자치도 제주시 신설동길 23, 1층 (이도이동)"
1724899,씨유제주해밀타운점,"제주특별자치도 제주시 조천읍 신북로 460, 1층 101호"
1724919,마마미니,"제주특별자치도 제주시 조천읍 와선로 238, 1층"
1724929,도그헤븐,"제주특별자치도 제주시 삼무로 74, 2층 (연동)"
1724939,씨유제주벤처오름점,"제주특별자치도 제주시 첨단로 199, 엠제이벤처오름 1층 106호 (영평동)"
1724949,씨유제주건입현대점,"제주특별자치도 제주시 연무정길 20, 1층 (건입동)"
1724953,오엘이에프,"제주특별자치도 제주시 조천읍 와흘상길 30, 1,2층"
1725167,절물자연휴양림휴게소,"제주특별자치도 제주시 명림로 584, 절물휴양림 1층 (봉개동)"
1725266,오마뎅,"제주특별자치도 제주시 아란5길 19-12, 1층 (아라일동)"
1725276,스윗카페우도,"제주특별자치도 제주시 우도면 우도로 5-6, 1층"
1725280,에어푸드,"제주특별자치도 제주시 공항로 2, 렌트카하우스 1층 (용담이동)"
1725290,베트남,"제주특별자치도 제주시 은수길 69, 수목원 테마파크 관광지내 (연동)"
1725370,몽돌보롬,"제주특별자치도 제주시 은수길 69, 수목원 테마파크 관광지내 (연동)"
1725618,제주이씨,"제주특별자치도 제주시 은수길 69, 수목원 테마파크 관광지 내 (연동)"
1725698,와이키키제주,"제주특별자치도 제주시 은수길 69, 수목원 테마파크 관광지 내 (연동)"
1726198,원더캣츠,"제주특별자치도 제주시 은수길 69, 수목원 테마파크 관광지 내 (연동)"
1726234,더로맨틱내생에가장아름다운날들,"제주특별자치도 제주시 조천읍 교래1길 26-1, 1층"
1742434,씨유제주사리탑교차로점,"제주특별자치도 제주시 조천읍 조천우회로 223, 1층"
1742450,싱싱청과마트,"제주특별자치도 제주시 서문로 16, 1층 (용담일동)"
1742453,지에스25제주대동점,"제주특별자치도 제주시 대동길 2, 1층 (이호이동)"
1742462,용꽈배기삼양점,"제주특별자치도 제주시 서흘길 19, 1층 (삼양일동)"
1742517,씨유제주다들점,"제주특별자치도 제주시 도령로15길 8, 1층 (연동)"
1742527,미스터힐링제주시청점,"제주특별자치도 제주시 서광로 301, 4층 (이도일동)"
1742869,청춘핫도그연동점,"제주특별자치도 제주시 선덕로 22, 1층 103호 (연동, 연동 위더스빌)"
1742872,씨유제주건입만덕점,"제주특별자치도 제주시 만덕로 27, 1층 (건입동)"
1742882,씨유제주한북로점,"제주특별자치도 제주시 한북로 165, 1층 (오등동)"
1742892,지에스25노형중앙점,"제주특별자치도 제주시 다랑곶길 19, 1층 (노형동)"
1742901,동쪽빵앗간,"제주특별자치도 제주시 화삼로 110, 상가동 107호 (도련이동, 제주삼화엘에이치3단지)"
1742916,여누카페,"제주특별자치도 제주시 조천읍 남조로 1842, 1~2층"
1743152,솔라니빙떡,"제주특별자치도 제주시 남녕로 36, 1층 101호 (연동, 영진그린빌라)"
1743156,이디야커피시청고산동산점,"제주특별자치도 제주시 중앙로 264, 1층 101호 (이도이동, 위드빌)"
1743194,세븐일레븐제주일도센터점,"제주특별자치도 제주시 고마로 37-1, 1층 (일도이동)"
1743196,제주서부휴게소점,"제주특별자치도 제주시 노형로 89, 제주매직월드 C동 1층 (해안동)"
1743206,씨유제주도남점,"제주특별자치도 제주시 연삼로 366, 1층 100호 (도남동)"
1743286,세븐일레븐동문시장점,제주특별자치도 제주시 동문로4길 24 (일도일동)
1743342,훕,"제주특별자치도 제주시 전농로 54-1, 1층 (삼도일동)"
1743359,더카페,"제주특별자치도 제주시 조천읍 조천18길 50-7, 1층"
1743407,씨유제주이도성지점,"제주특별자치도 제주시 중앙로19길 15, 1층 (이도일동)"
1743408,씨유제주신광점,"제주특별자치도 제주시 성신로 20, 1층 (연동)"
1743409,씨유제주서부휴게소점,"제주특별자치도 제주시 노형로 89, 제주매직월드 C동 1층 (해안동)"
1743419,씨유노형대화점,"제주특별자치도 제주시 노형로 349, 1층 (노형동)"
1743429,엘스테이,"제주특별자치도 제주시 구남동6길 15, 1층 (이도이동)"
1743466,스윗띵마카롱,"제주특별자치도 제주시 구남로6길 25, 1층 (이도이동)"
1743484,더맛있는카페,"제주특별자치도 제주시 신설로 32, 1층 (이도이동)"
1743486,세븐일레븐제주그랜드호텔점,"제주특별자치도 제주시 연동4길 8, 1층 (연동)"
1743542,세븐일레븐제주롯데오토하우스,"제주특별자치도 제주시 용해로 92, 1층 (용담이동)"
1743552,세븐일레븐신대로점,"제주특별자치도 제주시 신대로 149, 1층 (연동)"
1743560,서서히,"제주특별자치도 제주시 동광로16길 14, 1층 (이도이동)"
1743583,탐앤탐스제주노형점,"제주특별자치도 제주시 신형로 14, 1층 (노형동)"
1743614,리온,"제주특별자치도 제주시 도남로 117, 울담빌딩 1층 104호 (도남동)"
1743619,청연,"제주특별자치도 제주시 도남로 189, 1층 104호 (아라일동)"
1743634,세븐일레븐제주삼화센터점,"제주특별자치도 제주시 건주로4길 10-3, 1층 (도련일동)"
1743714,씨유제주서부중앙점,"제주특별자치도 제주시 노형로 2, 1층 (해안동)"
1743724,젤마씨,"제주특별자치도 제주시 월광로 77, 1층 (노형동)"
1743828,노형로또마트,"제주특별자치도 제주시 수덕로 6, 1층 (노형동)"
1743837,코기절미,제주특별자치도 제주시 1100로 3198-20 (노형동)
1743855,지에스25제주이도점,"제주특별자치도 제주시 오복4길 4, 1층 (이도이동)"
1743935,크라우드피시중앙로점,"제주특별자치도 제주시 관덕로11길 8, 2층 (일도일동)"
1743936,세븐일레븐제주북초교점,"제주특별자치도 제주시 탑동로15길 47, 1층 (삼도이동, 그린빌)"
1743945,세븐일레븐제주남성로점,"제주특별자치도 제주시 남성로 119, 1층 (삼도일동)"
1743955,씨유제주이도한마음점,"제주특별자치도 제주시 신설로7길 57, 제이힐링센터 1층 (이도이동)"
1743964,씨유제주신광새길점,"제주특별자치도 제주시 성신북길 19, 1층 (연동)"
1744028,구움디저트,"제주특별자치도 제주시 진군3길 27-27, 1층 (노형동)"
1744074,카페이유,"제주특별자치도 제주시 남녕로 54, 1층 101호 (연동, 위더스빌)"
1744094,주연분식,"제주특별자치도 제주시 용담로 70, 1층 (용담이동)"
1744102,던킨제주화북점,"제주특별자치도 제주시 진남로6길 4, 1층 (화북일동)"
1744168,세븐일레븐제주삼무점,"제주특별자치도 제주시 삼무로9길 35, 1층 (연동)"
1744176,한입베어,"제주특별자치도 제주시 동문로4길 9, 동문공설시장, 동문공영주차장 지하1층 A-2호 (일도일동)"
1744177,진품꽈배기,"제주특별자치도 제주시 신대로 147, 101호 (연동, 로스터빌)"
1744184,세븐일레븐탑동광장점,"제주특별자치도 제주시 서부두길 10, 1층 (건입동)"
1744250,브라운아라점,"제주특별자치도 제주시 인다3길 22, 재이빌 1층 (아라일동)"
1744270,거문오름카페,"제주특별자치도 제주시 조천읍 선교로 569-36, 제주세계자연유산센터 지하1층"
1744430,로우네스브루어스,"제주특별자치도 제주시 무근성5길 9, 1층 (삼도이동)"
1744439,에이바우트스타디움,"제주특별자치도 제주시 거로남4길 57-15, 1~2층 (화북이동)"
1744546,크라우드피씨방제주삼무점,"제주특별자치도 제주시 신광로 16, 1층 101호 (연동)"
1744548,드림초콜릿,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 3층 (노형동)"
1744588,쑝쑝돈까스제주노형점,"제주특별자치도 제주시 노형13길 7, 윤성빌딩 1층 (노형동)"
1744604,리프커피,"제주특별자치도 제주시 동고산로 35, 1층 (이도이동)"
1744627,우도아방분식,"제주특별자치도 제주시 우도면 우도해안길 1132, 이동 1층"
1744637,컴포즈커피제주이도점,"제주특별자치도 제주시 구남동6길 6, 1층 (이도이동)"
1744643,테라피쉬,"제주특별자치도 제주시 능선길 220, 1층 (아라이동)"
1744666,에이바우트커피에코그린빌15차점,"제주특별자치도 제주시 연북로 704, 지하1층,지상1층 (이도이동)"
1744677,슬로우,"제주특별자치도 제주시 도남로 3, 1층 (도남동)"
1744709,스마일찰진꽈배기,"제주특별자치도 제주시 우정로 52, 1층 (외도일동)"
1744789,짱구분식,"제주특별자치도 제주시 연동8길 28, 1층 9호 (연동)"
1752853,김밥명가,제주특별자치도 제주시 과원북4길 9 (노형동)
1752933,김가네,제주특별자치도 제주시 관덕로11길 8-5 (일도일동)
1753349,삼시세끼,제주특별자치도 제주시 선반남1길 72 (화북일동)
1753511,여기제주,제주특별자치도 제주시 서광로19길 33 (삼도일동)
1753607,팡송,"제주특별자치도 제주시 사장길 30, 2층 201호 (연동)"
1754839,더노벰버라운지,"제주특별자치도 제주시 고마로 81, 2층 (일도이동)"
1756891,명희네,제주특별자치도 서귀포시 표선면 세성로266번길 234
1756915,꿈에본꽃돼지,제주특별자치도 서귀포시 표선면 일주동로6455번길 49-5
1756983,황금성,제주특별자치도 서귀포시 표선면 서성일로 95
1757007,낭구지횟집,제주특별자치도 서귀포시 표선면 민속해안로 585
1757151,일송정가든,제주특별자치도 서귀포시 표선면 표선동서로 211
1757157,가멍오멍,제주특별자치도 서귀포시 표선면 표선동서로 222-1
1757181,옵데강,"제주특별자치도 서귀포시 표선면 일주동로 6347-17, 샤인빌리조트 샤인빌리지동 4층 11호"
1760121,맥빙,제주특별자치도 서귀포시 표선면 중산간동로 5264
1760127,정의골도감소정육식당,제주특별자치도 서귀포시 표선면 중산간동로 4698-1
1760139,꿀돼지세상,"제주특별자치도 서귀포시 표선면 표선중앙로 104, 1층"
1760199,장원돈명가,"제주특별자치도 서귀포시 표선면 표선당포로 10, 1층"
1760235,국수앤백사장회센터,제주특별자치도 서귀포시 표선면 표선당포로 19-3
1761439,표선흑돼지삼형제,제주특별자치도 서귀포시 표선면 민속해안로 594
1762067,표선장수고을,제주특별자치도 서귀포시 표선면 가시로 61
1762169,네네치킨표선점,제주특별자치도 서귀포시 표선면 표선동서로 288
1762253,댓그르,제주특별자치도 서귀포시 표선면 중산간동로 5208
1762259,멕시카나치킨 표선점,제주특별자치도 서귀포시 표선면 표선동서로 253
1762327,정소암식당,제주특별자치도 서귀포시 표선면 서성일로 21
1762343,제주버들못,제주특별자치도 서귀포시 표선면 표선중앙로32번길 36
1762363,한가름,제주특별자치도 서귀포시 표선면 가시로565번길 16
1762371,해를품은닭,제주특별자치도 서귀포시 표선면 표선중앙로 84
1762391,해비치쉼터,제주특별자치도 서귀포시 표선면 표선중앙로 109
1762405,해맞이동산,제주특별자치도 서귀포시 표선면 번영로 2658-2
1762411,첨밀밀양고기,제주특별자치도 서귀포시 표선면 표선동서로 234
1762431,흑도니,제주특별자치도 서귀포시 표선면 일주동로 6291
1762451,해비치블랙,제주특별자치도 서귀포시 표선면 민속해안로 578-4
1762457,허브동산흑돼지,제주특별자치도 서귀포시 표선면 돈오름로 180
1762477,정희네손칼국수,제주특별자치도 서귀포시 표선면 표선관정로 100
1762497,웃드르식당,제주특별자치도 서귀포시 표선면 토산세화로 37
1762517,표선수산마트,"제주특별자치도 서귀포시 표선면 표선중앙로110번길 3-4, 2층"
1762537,돌토고리카페,"제주특별자치도 서귀포시 표선면 표선당포로 16-4, 1층"
1762697,야자수풀빌라,"제주특별자치도 서귀포시 표선면 일주동로5661번길 33, 1층"
1762717,옛고을흑돼지구이,제주특별자치도 서귀포시 표선면 민속해안로97번길 35
1762737,소르베,제주특별자치도 서귀포시 표선면 세성로 276
1762739,오가네숯불갈비,제주특별자치도 서귀포시 표선면 가시로 537
1762751,제주술익는집,제주특별자치도 서귀포시 표선면 중산간동로 4726
1762771,보타니카170,"제주특별자치도 서귀포시 표선면 돈오름로 170, 1층"
1762791,복돼지식당,제주특별자치도 서귀포시 표선면 서성일로 63
1762811,가스름식당,제주특별자치도 서귀포시 표선면 가시로565번길 19
1762831,표선어촌식당,제주특별자치도 서귀포시 표선면 민속해안로 578-7
1762851,흑돼지제주정,제주특별자치도 서귀포시 표선면 민속해안로 577
1762871,대양,제주특별자치도 서귀포시 표선면 민속해안로 581-1
1763411,왕일번지식당,제주특별자치도 서귀포시 표선면 중산간동로 4610
1763427,인생닭빨,제주특별자치도 서귀포시 표선면 표선중앙로90번길 4
1763475,아트에스프레소,제주특별자치도 서귀포시 표선면 표선중앙로 92
1763491,표선장금이,"제주특별자치도 서귀포시 표선면 표선동서로 228, 2층"
1763495,자하연,"제주특별자치도 서귀포시 표선면 번영로 3113, A동 1층"
1763651,강해일횟집,제주특별자치도 서귀포시 표선면 표선당포로 14
1763919,흑돼지고을,제주특별자치도 서귀포시 표선면 민속해안로 579
1766943,영주산성,제주특별자치도 서귀포시 표선면 성읍정의현로122번길 1-8
1766947,고깃간소미,"제주특별자치도 서귀포시 표선면 표선동서로 138, 제2동 1층"
1766987,꿩마을,제주특별자치도 서귀포시 표선면 가시로 56
1767093,해미원횟집,제주특별자치도 서귀포시 표선면 민속해안로 578-2
1768053,표선갈치어장,"제주특별자치도 서귀포시 표선면 표선당포로 27, 1,2층"
1768259,가마리식당,"제주특별자치도 서귀포시 표선면 세성로 58, 1층"
1768313,정다운김씨네,제주특별자치도 서귀포시 표선면 중산간동로 5238
1768323,푸라닭제주표선점,제주특별자치도 서귀포시 표선면 표선백사로 111
1768383,표선해녀의집,"제주특별자치도 서귀포시 표선면 표선당포로 6, 다원돌솥밥"
1768403,명가돈촌,제주특별자치도 서귀포시 표선면 가마병풍로 30
1768487,가시리은하수가든,제주특별자치도 서귀포시 표선면 중산간동로 5123
1768493,빈스가게,제주특별자치도 서귀포시 표선면 표선동서로 240-1
1768521,복터진날,"제주특별자치도 서귀포시 표선면 표선중앙로99번길 10-2, 1층"
1768541,표선칼국수,제주특별자치도 서귀포시 표선면 민속해안로 578-3
1768865,윤스쿡,"제주특별자치도 서귀포시 표선면 표선동서로 210, 1층"
1768941,밀리우,"제주특별자치도 서귀포시 표선면 민속해안로 537, 1층"
1769715,날목동산,제주특별자치도 서귀포시 표선면 하천달산로9번길 96
1769717,옛날통닭&강정,제주특별자치도 서귀포시 표선면 표선백사로 106
1769759,두가시영,제주특별자치도 서귀포시 표선면 하천달산로9번길 98
1769773,표선포구식당,제주특별자치도 서귀포시 표선면 표선중앙로 87
1769775,정애네골목식당,제주특별자치도 서귀포시 표선면 표선중앙로90번길 3
1769777,시골친구,제주특별자치도 서귀포시 표선면 가시로 419
1770289,표선해비치갓더라면,"제주특별자치도 서귀포시 표선면 민속해안로 580, 1층"
1770441,맛집전주식당,제주특별자치도 서귀포시 표선면 표선동서로 226
1770445,성읍민속짜장사천성,제주특별자치도 서귀포시 표선면 서성일로27번길 18
1770521,고금삼계탕,제주특별자치도 서귀포시 표선면 번영로3428번길 7
1770583,반반한흑돼지,제주특별자치도 서귀포시 표선면 번영로 3271-4
1770761,제주촌집,제주특별자치도 서귀포시 표선면 표선중앙로59번길 4
1771173,씨유 제주샤인빌리조트점,제주특별자치도 서귀포시 표선면 일주동로 6347-17
1771653,그림상회,제주특별자치도 서귀포시 표선면 중산간동로5570번길 9
1771751,맛짱김밥,제주특별자치도 서귀포시 표선면 표선중앙로90번길 6
1771871,유드림분식,제주특별자치도 서귀포시 표선면 표선중앙로90번길 13
1771883,씨유서귀표선세화점,제주특별자치도 서귀포시 표선면 세화로 1
1771903,난타5000 표선점,"제주특별자치도 서귀포시 표선면 표선동서로 230, 1층"
1771997,제주판타스틱버거,"제주특별자치도 서귀포시 표선면 토산중앙로15번길 6, 1층"
1772727,씨유제주당케점,제주특별자치도 서귀포시 표선면 민속해안로 587
1772747,이디야커피성읍점,제주특별자치도 서귀포시 표선면 번영로 2644
1772891,세븐일레븐 서귀포 표선 해비치점,제주특별자치도 서귀포시 표선면 민속해안로 576
1773041,춘자싸롱멸치국수,제주특별자치도 서귀포시 표선면 표선동서로 255
1773065,씨앤아이,제주특별자치도 서귀포시 표선면 표선중앙로 96
1773067,롯데리아제주표선해변점,"제주특별자치도 서귀포시 표선면 표선백사로 127, 1층"
1773403,큰손왕만두,제주특별자치도 서귀포시 표선면 표선동서로 239
1773515,카페희상,제주특별자치도 서귀포시 표선면 표선동서로 324-18
1773589,표선카라반,제주특별자치도 서귀포시 표선면 표선동서로 324-18
1773695,한빈이네분식,"제주특별자치도 서귀포시 표선면 번영로 3481, 1층"
1773705,올인블룸(All in Bloom),"제주특별자치도 서귀포시 표선면 일주동로 6216, 1층"
1773745,씨유제주토산점,"제주특별자치도 서귀포시 표선면 중산간동로 5564-1, 1층"
1773759,오늘은녹차,"제주특별자치도 서귀포시 표선면 중산간동로 4772, 2층"
1774875,씨유제주성읍교차로점,제주특별자치도 서귀포시 표선면 성읍민속로 304
1774895,문화창달,제주특별자치도 서귀포시 표선면 토산중앙로16번길 19
1774933,카페(cafe)돗돗헌,제주특별자치도 서귀포시 표선면 민속해안로 631-34
1774969,도하,"제주특별자치도 서귀포시 표선면 가마행남로 12, 제1호"
1775025,지에스25표선동서로점,제주특별자치도 서귀포시 표선면 표선동서로 76
1775045,키즈몬,제주특별자치도 서귀포시 표선면 표선관정로 39-28
1775057,성신흑돼지 성산점,제주특별자치도 서귀포시 성산읍 일출로 292
1775229,짜장나라,제주특별자치도 서귀포시 장수로 1 (동홍동)
1775509,제주먹보돼지,제주특별자치도 서귀포시 중문상로 46 (중문동)
1775545,남원올레,제주특별자치도 서귀포시 남원읍 태위로679번길 8
1775551,한솥도시락제주서귀포점,제주특별자치도 서귀포시 중앙로62번길 1 (서귀동)
1775595,누나네한우곱창,제주특별자치도 서귀포시 태평로353번길 7 (서귀동)
1775641,해사랑,제주특별자치도 서귀포시 이어도로 870 (법환동)
1775733,부뚜막식당,제주특별자치도 서귀포시 성산읍 고성오조로 11
1776561,무드우드,"제주특별자치도 서귀포시 소암로 33, 2층 (서귀동)"
1776591,김가네해물뚝배기,제주특별자치도 서귀포시 칠십리로 55 (서귀동)
1776669,황금부엌 2호점,제주특별자치도 서귀포시 솜반천로14번길 4 (서홍동)
1776715,돼지사랑,제주특별자치도 서귀포시 중앙로150번길 74 (동홍동)
1776718,마루아라,제주특별자치도 서귀포시 이중섭로 16 (서귀동)
1776748,복자씨흑돼지구이,"제주특별자치도 서귀포시 성산읍 해맞이해안로 2764, 2층"
1780664,일품순두부,"제주특별자치도 서귀포시 일주동로 8666, 1층 (동홍동)"
1780814,덤장중문점,제주특별자치도 서귀포시 천제연로 17 (색달동)
1781470,대한민육,제주특별자치도 서귀포시 서문로 30 (서귀동)
1782222,사방팔방횟집,"제주특별자치도 서귀포시 천지로 4, 1층 (서귀동)"
1782270,해궁맛집,"제주특별자치도 서귀포시 칠십리로 115, 1층 (서귀동)"
1782273,도영식당,제주특별자치도 서귀포시 동홍동로 38 (동홍동)
1782279,82포차,"제주특별자치도 서귀포시 성산읍 성산중앙로 69, 1층"
1782337,큰집가마솥해장국,제주특별자치도 서귀포시 성산읍 중산간동로 3358
1782365,큰맘할매순대국제주동홍점,"제주특별자치도 서귀포시 동홍중앙로66번길 30-7, 1층 (동홍동)"
1782417,먹퍼고수떡볶이서귀포동홍동점,"제주특별자치도 서귀포시 태평로 509, 1층 101호 (동홍동, 제이원타워)"
1782426,서귀포괸당네갈치요리,"제주특별자치도 서귀포시 칠십리로 123, 1층 (서귀동)"
1782688,허갈닭강정서귀포점,"제주특별자치도 서귀포시 일주동로 8544, 1층 (동홍동)"
1782742,다도,"제주특별자치도 서귀포시 이어도로 866-29, 1층 (법환동)"
1783228,페리카나중문점,제주특별자치도 서귀포시 천제연로185번길 3-1 (중문동)
1783292,네네치킨중문점,제주특별자치도 서귀포시 천제연로 191 (중문동)
1783364,바람에머물다,제주특별자치도 서귀포시 하효중앙로 5 (하효동)
1783836,하노이식당,"제주특별자치도 서귀포시 서호중로 84, 1층 (서호동)"
1783904,사우스포레스트,제주특별자치도 서귀포시 516로 574-23 (상효동)
1783972,깨끗한집,제주특별자치도 서귀포시 중정로91번길 19 (서귀동)
1784004,락쿤,제주특별자치도 서귀포시 남원읍 위미중앙로 274-43
1784144,범섬족발,제주특별자치도 서귀포시 월드컵로 158 (강정동)
1784190,삼다해물뚝배기,제주특별자치도 서귀포시 일주동로 8167 (하효동)
1784312,김부자,제주특별자치도 서귀포시 보목포로 45 (보목동)
